"id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration","deployment","lat","lon","time_of_day","license","info_url","device","rights_holder","country","locality","sample_rate","channels"
"57093","ML 208595","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208595.WAV","","2019-04-24 14:56","4.61 MB","4831258","audio/x-wav","","","","54","","","","","","https://bio.acousti.ca/node/57093","","","","","44100","mono"
"57094","ML 208709","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208709.WAV","","2019-04-24 14:56","227 KB","232448","audio/x-wav","","","","65","","","","","","https://bio.acousti.ca/node/57094","","","","","44100","mono"
"57095","ML 208726","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208726.WAV","","2019-04-24 14:56","49.5 KB","50688","audio/x-wav","","","","44","","","","","","https://bio.acousti.ca/node/57095","","","","","44100","mono"
"57096","ML 208731","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208731.WAV","","2019-04-24 14:57","33.5 KB","34304","audio/x-wav","","","","22","","","","","","https://bio.acousti.ca/node/57096","","","","","44100","mono"
"57097","ML 208739","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208739.WAV","","2019-04-24 14:57","4.26 MB","4465408","audio/x-wav","","","","64","","","","","","https://bio.acousti.ca/node/57097","","","","","44100","mono"
"57098","ML 208758","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208758.WAV","","2019-04-24 14:57","80 KB","81920","audio/x-wav","","","","81","","","","","","https://bio.acousti.ca/node/57098","","","","","44100","mono"
"57099","ML 208762","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208762.WAV","","2019-04-24 14:57","4.93 MB","5165506","audio/x-wav","","","","58","","","","","","https://bio.acousti.ca/node/57099","","","","","44100","mono"
"57100","ML 208763","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208763.WAV","","2019-04-24 14:57","4.61 MB","4833252","audio/x-wav","","","","54","","","","","","https://bio.acousti.ca/node/57100","","","","","44100","mono"
"57101","ML 208764","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208764.WAV","","2019-04-24 14:57","4.45 MB","4669440","audio/x-wav","","","","58","","","","","","https://bio.acousti.ca/node/57101","","","","","44100","mono"
"57102","ML 208771","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208771.WAV","","2019-04-24 14:57","3.43 MB","3591816","audio/x-wav","","","","40","","","","","","https://bio.acousti.ca/node/57102","","","","","44100","mono"
"57103","ML 208782","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208782.WAV","","2019-04-24 14:57","4.06 MB","4262038","audio/x-wav","","","","48","","","","","","https://bio.acousti.ca/node/57103","","","","","44100","mono"
"57104","ML 208784","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208784.WAV","","2019-04-24 14:57","5.5 MB","5767238","audio/x-wav","","","","65","","","","","","https://bio.acousti.ca/node/57104","","","","","44100","mono"
"57105","ML 208789","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208789.WAV","","2019-04-24 14:57","4.57 MB","4793088","audio/x-wav","","","","68","","","","","","https://bio.acousti.ca/node/57105","","","","","44100","mono"
"57106","ML 208793","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208793.WAV","","2019-04-24 14:57","5.45 MB","5717462","audio/x-wav","","","","64","","","","","","https://bio.acousti.ca/node/57106","","","","","44100","mono"
"57107","ML 208797","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208797.WAV","","2019-04-24 14:57","67 KB","68608","audio/x-wav","","","","62","","","","","","https://bio.acousti.ca/node/57107","","","","","44100","mono"
"57108","ML 208803","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/208803.WAV","","2019-04-24 14:57","6.18 MB","6483662","audio/x-wav","","","","73","","","","","","https://bio.acousti.ca/node/57108","","","","","44100","mono"
"57109","ML 209905","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/209905.WAV","","2019-04-24 14:57","6.49 MB","6802896","audio/x-wav","","","","77","","","","","","https://bio.acousti.ca/node/57109","","","","","44100","mono"
"57110","ML 209906","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/209906.WAV","","2019-04-24 14:57","5.43 MB","5689676","audio/x-wav","","","","64","","","","","","https://bio.acousti.ca/node/57110","","","","","44100","mono"
"57111","ML 209949","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/209949.WAV","","2019-04-24 14:57","5.52 MB","5784060","audio/x-wav","","","","65","","","","","","https://bio.acousti.ca/node/57111","","","","","44100","mono"
"57112","ML 210812","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/210812.WAV","","2019-04-24 14:57","4.45 MB","4660960","audio/x-wav","","","","52","","","","","","https://bio.acousti.ca/node/57112","","","","","44100","mono"
"57113","ML 210847","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/210847.WAV","","2019-04-24 14:57","6.02 MB","6312994","audio/x-wav","","","","71","","","","","","https://bio.acousti.ca/node/57113","","","","","44100","mono"
"57114","ML 210854","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/210854.WAV","","2019-04-24 14:57","4.74 MB","4974210","audio/x-wav","","","","56","","","","","","https://bio.acousti.ca/node/57114","","","","","44100","mono"
"57115","ML 211033","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211033.WAV","","2019-04-24 14:57","5.43 MB","5691904","audio/x-wav","","","","64","","","","","","https://bio.acousti.ca/node/57115","","","","","44100","mono"
"57116","ML 211035","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211035.WAV","","2019-04-24 14:57","3.81 MB","3999314","audio/x-wav","","","","45","","","","","","https://bio.acousti.ca/node/57116","","","","","44100","mono"
"57117","ML 211036","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211036.WAV","","2019-04-24 14:57","2.57 MB","2695198","audio/x-wav","","","","30","","","","","","https://bio.acousti.ca/node/57117","","","","","44100","mono"
"57118","ML 211039","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211039.WAV","","2019-04-24 14:57","43.75 KB","44800","audio/x-wav","","","","42","","","","","","https://bio.acousti.ca/node/57118","","","","","44100","mono"
"57119","ML 211041","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211041.WAV","","2019-04-24 14:57","5.53 MB","5796592","audio/x-wav","","","","65","","","","","","https://bio.acousti.ca/node/57119","","","","","44100","mono"
"57120","ML 211052","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211052.WAV","","2019-04-24 14:57","3.67 MB","3852444","audio/x-wav","","","","43","","","","","","https://bio.acousti.ca/node/57120","","","","","44100","mono"
"57121","ML 211099","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211099.WAV","","2019-04-24 14:57","2.41 MB","2523026","audio/x-wav","","","","28","","","","","","https://bio.acousti.ca/node/57121","","","","","44100","mono"
"57122","ML 211838","Gryllus Gryllus texensis","https://bio.acousti.ca/sites/default/files/211838.WAV","","2019-04-24 14:57","4.84 MB","5072890","audio/x-wav","","","","57","","","","","","https://bio.acousti.ca/node/57122","","","","","44100","mono"
"57123","ML 114428","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/114428_0.WAV","","2019-04-24 15:34","2.74 MB","2870872","audio/x-wav","","","","32","","","","","","https://bio.acousti.ca/node/57123","","","","","44100","mono"
"57124","ML 114440","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/114440_0.WAV","","2019-04-24 15:34","4.45 MB","4664064","audio/x-wav","","","","52","","","","","","https://bio.acousti.ca/node/57124","","","","","44100","mono"
"57125","ML 114455","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/114455_0.WAV","","2019-04-24 15:34","3.05 MB","3201882","audio/x-wav","","","","36","","","","","","https://bio.acousti.ca/node/57125","","","","","44100","mono"
"57126","ML 114465","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/114465_0.WAV","","2019-04-24 15:34","26.25 KB","26880","audio/x-wav","","","","32","","","","","","https://bio.acousti.ca/node/57126","","","","","44100","mono"
"57127","ML 114469","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/114469_0.WAV","","2019-04-24 15:34","216.75 KB","221952","audio/x-wav","","","","105","","","","","","https://bio.acousti.ca/node/57127","","","","","44100","mono"
"57128","ML 124931","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/124931.WAV","","2019-04-24 15:34","5.3 MB","5554396","audio/x-wav","","","","62","","","","","","https://bio.acousti.ca/node/57128","","","","","44100","mono"
"57129","ML 124950","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/124950.WAV","","2019-04-24 15:34","4.19 MB","4390668","audio/x-wav","","","","49","","","","","","https://bio.acousti.ca/node/57129","","","","","44100","mono"
"57130","ML 124952","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/124952.WAV","","2019-04-24 15:34","1.61 MB","1684126","audio/x-wav","","","","19","","","","","","https://bio.acousti.ca/node/57130","","","","","44100","mono"
"57131","ML 124985","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/124985.WAV","","2019-04-24 15:34","4.3 MB","4505600","audio/x-wav","","","","107","","","","","","https://bio.acousti.ca/node/57131","","","","","44100","mono"
"57132","ML 125439","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/125439.WAV","","2019-04-24 15:34","2.77 MB","2904072","audio/x-wav","","","","32","","","","","","https://bio.acousti.ca/node/57132","","","","","44100","mono"
"57133","ML 125440","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/125440.WAV","","2019-04-24 15:34","1.52 MB","1590628","audio/x-wav","","","","18","","","","","","https://bio.acousti.ca/node/57133","","","","","44100","mono"
"57134","ML 125445","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/125445.WAV","","2019-04-24 15:34","2.96 MB","3101168","audio/x-wav","","","","35","","","","","","https://bio.acousti.ca/node/57134","","","","","44100","mono"
"57135","ML 125449","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/125449.WAV","","2019-04-24 15:34","8.75 KB","8960","audio/x-wav","","","","50","","","","","","https://bio.acousti.ca/node/57135","","","","","44100","mono"
"57136","ML 131863","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131863.WAV","","2019-04-24 15:34","2.83 MB","2964230","audio/x-wav","","","","33","","","","","","https://bio.acousti.ca/node/57136","","","","","44100","mono"
"57137","ML 131867","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131867.WAV","","2019-04-24 15:34","1.09 MB","1138046","audio/x-wav","","","","12","","","","","","https://bio.acousti.ca/node/57137","","","","","44100","mono"
"57138","ML 131868","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131868.WAV","","2019-04-24 15:34","2.16 MB","2259836","audio/x-wav","","","","25","","","","","","https://bio.acousti.ca/node/57138","","","","","44100","mono"
"57139","ML 131870","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131870.WAV","","2019-04-24 15:34","2.24 MB","2349398","audio/x-wav","","","","26","","","","","","https://bio.acousti.ca/node/57139","","","","","44100","mono"
"57140","ML 131871","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131871.WAV","","2019-04-24 15:34","2.94 MB","3082228","audio/x-wav","","","","34","","","","","","https://bio.acousti.ca/node/57140","","","","","44100","mono"
"57141","ML 131986","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/131986.WAV","","2019-04-24 15:34","3.32 MB","3484738","audio/x-wav","","","","39","","","","","","https://bio.acousti.ca/node/57141","","","","","44100","mono"
"57142","ML 133408","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133408.WAV","","2019-04-24 15:34","3.98 MB","4176050","audio/x-wav","","","","47","","","","","","https://bio.acousti.ca/node/57142","","","","","44100","mono"
"57143","ML 133410","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133410.WAV","","2019-04-24 15:34","2.43 MB","2552966","audio/x-wav","","","","28","","","","","","https://bio.acousti.ca/node/57143","","","","","44100","mono"
"57144","ML 133411","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133411.WAV","","2019-04-24 15:34","1.21 MB","1268966","audio/x-wav","","","","14","","","","","","https://bio.acousti.ca/node/57144","","","","","44100","mono"
"57145","ML 133418","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133418.WAV","","2019-04-24 15:34","2.32 MB","2435410","audio/x-wav","","","","27","","","","","","https://bio.acousti.ca/node/57145","","","","","44100","mono"
"57146","ML 133456","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133456.WAV","","2019-04-24 15:34","2.65 MB","2775618","audio/x-wav","","","","31","","","","","","https://bio.acousti.ca/node/57146","","","","","44100","mono"
"57147","ML 133468","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133468.WAV","","2019-04-24 15:34","3 MB","3147892","audio/x-wav","","","","35","","","","","","https://bio.acousti.ca/node/57147","","","","","44100","mono"
"57148","ML 133591","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133591.WAV","","2019-04-24 15:34","1.59 MB","1669270","audio/x-wav","","","","18","","","","","","https://bio.acousti.ca/node/57148","","","","","44100","mono"
"57149","ML 133612","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133612.WAV","","2019-04-24 15:34","3.48 MB","3644268","audio/x-wav","","","","41","","","","","","https://bio.acousti.ca/node/57149","","","","","44100","mono"
"57150","ML 133636","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133636.WAV","","2019-04-24 15:34","26.25 KB","26880","audio/x-wav","","","","24","","","","","","https://bio.acousti.ca/node/57150","","","","","44100","mono"
"57151","ML 133637","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133637.WAV","","2019-04-24 15:34","2.4 MB","2512414","audio/x-wav","","","","28","","","","","","https://bio.acousti.ca/node/57151","","","","","44100","mono"
"57152","ML 133814","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133814.WAV","","2019-04-24 15:34","2.02 MB","2116966","audio/x-wav","","","","24","","","","","","https://bio.acousti.ca/node/57152","","","","","44100","mono"
"57153","ML 133817","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133817.WAV","","2019-04-24 15:34","3.47 MB","3636406","audio/x-wav","","","","41","","","","","","https://bio.acousti.ca/node/57153","","","","","44100","mono"
"57154","ML 133856","Neoconocephalus maxillosus","https://bio.acousti.ca/sites/default/files/133856.WAV","","2019-04-24 15:34","3.58 MB","3751212","audio/x-wav","","","","42","","","","","","https://bio.acousti.ca/node/57154","","","","","44100","mono"
