"traitID","taxonID","Taxonomic name","Trait","Ontology Link","Value","Call Type","Sex","Temperature","Reference","Cascade","Annotation ID"
"38419","6939","Eulioptera reticulata leptomorpha","Number of closing syllables","","5-15","Calling Song","Male","","","0",""
"38420","6939","Eulioptera reticulata leptomorpha","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","18.1-25.2","Calling Song","Male","","","0",""
"38421","6939","Eulioptera reticulata leptomorpha","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","0.95","","Male","","","0",""
"38422","6939","Eulioptera reticulata leptomorpha","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.05","","Male","","","0",""
"38423","6939","Eulioptera reticulata leptomorpha","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","119","","Male","","","0",""
"38427","6942","Eulioptera mutembai","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","1.4","","Male","","","0",""
"38428","6942","Eulioptera mutembai","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.05","","Male","","","0",""
"38429","6942","Eulioptera mutembai","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","192","","Male","","","0",""
"38462","6941","Eulioptera carrolli","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","1.3","","Male","","","0",""
"38463","6941","Eulioptera carrolli","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.045","","Male","","","0",""
"38464","6941","Eulioptera carrolli","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","97","","Male","","","0",""
"38465","6941","Eulioptera carrolli","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38466","6941","Eulioptera carrolli","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","9-12","Calling Song","Male","","","0",""
"38467","6941","Eulioptera carrolli","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.01125","Calling Song","Male","","","0",""
"38468","6941","Eulioptera carrolli","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","24.0-31.6","Calling Song","Male","","","0",""
"38471","6944","Melidia brunneri","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38472","6944","Melidia brunneri","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2","Calling Song","Male","","","0",""
"38473","6944","Melidia brunneri","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.11103","Calling Song","Male","","","0",""
"38474","6944","Melidia brunneri","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","16.4-19.9","Calling Song","Male","","","0",""
"38476","6946","Dioncomena grandis","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","1.8","","Male","","","0",""
"38477","6946","Dioncomena grandis","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.47","","Male","","","0",""
"38478","6946","Dioncomena grandis","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","88","","Male","","","0",""
"38479","6946","Dioncomena grandis","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38480","6946","Dioncomena grandis","Syllable Interval","https://vocab.audioblast.org/SyllableInterval",">30","Calling Song","Male","","","0",""
"38481","6946","Dioncomena grandis","Syllable Duration Isolated Syllable","https://vocab.audioblast.org/SyllableDurationIsolatedSyllable","0.042857","Calling Song","Male","","","0",""
"38482","6946","Dioncomena grandis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","22.8-36.9","Calling Song","Male","","","0",""
"38485","6947","Tylopsis continua","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38486","6947","Tylopsis continua","Syllable Repetition Rate (Repeated Syllables in Song)","","7","Calling Song","Male","20","","0",""
"38488","6948","Tylopsis bilineolata","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38489","6948","Tylopsis bilineolata","Syllable Repetition Rate (Repeated Syllables in Song)","","1","Calling Song","Male","","","0",""
"38490","6948","Tylopsis bilineolata","Syllable Duration (song is syllable sequence)","","0.03577","Calling Song","Male","","","0",""
"38491","6948","Tylopsis bilineolata","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","16.4-21.6","Calling Song","Male","","","0",""
"38493","6949","Arantia Euarantia fasciata","Calling height (m)","https://vocab.audioblast.org/CallingHeight","Treetops","Calling Song","Male","","","0",""
"38494","6949","Arantia Euarantia fasciata","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38495","6949","Arantia Euarantia fasciata","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","3-4","Calling Song","Male","","","0",""
"38496","6949","Arantia Euarantia fasciata","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.025","Calling Song","Male","","","0",""
"38497","6949","Arantia Euarantia fasciata","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","15.2-16.9","Calling Song","Male","","","0",""
"38498","6949","Arantia Euarantia fasciata","Song (Presence)","","Present","Defensive Stridulation","Male; Female","","","0",""
"38500","6950","Arantia Euarantia tanzanica","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38501","6950","Arantia Euarantia tanzanica","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2-3","Calling Song","Male","","","0",""
"38502","6950","Arantia Euarantia tanzanica","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0723","Calling Song","Male","","","0",""
"38503","6950","Arantia Euarantia tanzanica","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.5-12.9","Calling Song","Male","","","0",""
"38504","6950","Arantia Euarantia tanzanica","Song (Presence)","","Present","Defensive Stridulation","Male; Female","","","0",""
"38506","6952","Gonatoxia helleri","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38507","6952","Gonatoxia helleri","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2","Calling Song","Male","","","0",""
"38508","6952","Gonatoxia helleri","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.00523","Calling Song","Male","","","0",""
"38509","6952","Gonatoxia helleri","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","16.9-18.1","Calling Song","Male","","","0",""
"38514","6956","Catoptropteryx aurita","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38515","6956","Catoptropteryx aurita","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","3","Calling Song","Male","","","0",""
"38516","6956","Catoptropteryx aurita","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0263","Calling Song","Male","","","0",""
"38517","6956","Catoptropteryx aurita","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12.9-15.8","Calling Song","Male","","","0",""
"38518","6958","Parapyrrhicia guytonae","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","1.8","","Male","","","0",""
"38519","6958","Parapyrrhicia guytonae","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.1","","Male","","","0",""
"38520","6958","Parapyrrhicia guytonae","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","83","","Male","","","0",""
"38521","6958","Parapyrrhicia guytonae","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38522","6958","Parapyrrhicia guytonae","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2-5","Calling Song","Male","","","0",""
"38523","6958","Parapyrrhicia guytonae","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12.24-22.6","Calling Song","Male","","","0",""
"38524","6959","Parapyrrhicia abdita","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38525","6959","Parapyrrhicia abdita","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2-4","Calling Song","Male","","","0",""
"38526","6959","Parapyrrhicia abdita","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0033","Calling Song","Male","","","0",""
"38527","6959","Parapyrrhicia abdita","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","18.2-24.6","Calling Song","Male","","","0",""
"38533","6961","Oxyecous lesnei","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables; Echemes","Calling Song","Male","","","0",""
"38534","6961","Oxyecous lesnei","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2","Calling Song","Male","","","0",""
"38535","6961","Oxyecous lesnei","Syllable Interval","https://vocab.audioblast.org/SyllableInterval","0.38-0.60","Calling Song","Male","","","0",""
"38536","6961","Oxyecous lesnei","Syllable Duration (song is syllable sequence)","","0.067","Calling Song","Male","","","0",""
"38537","6961","Oxyecous lesnei","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","5.9-7.6","Calling Song","Male","","","0",""
"38538","6965","Oxyecous magnus","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38539","6965","Oxyecous magnus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","3","Calling Song","Male","","","0",""
"38540","6965","Oxyecous magnus","Echeme Period","https://vocab.audioblast.org/EchemePeriod","0.7-1.3","Calling Song","Male","","","0",""
"38541","6965","Oxyecous magnus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0062","Calling Song","Male","","","0",""
"38542","6965","Oxyecous magnus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.5-14.6","Calling Song","Male","","","0",""
"38543","6967","Terpnistria zebrata","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","43-47","","Male","","","0",""
"38544","6967","Terpnistria zebrata","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38545","6967","Terpnistria zebrata","Syllable Repetition Rate (Repeated Syllables in Song)","","3","Calling Song","Male","","","0",""
"38546","6967","Terpnistria zebrata","Syllable Duration (song is syllable sequence)","","0.0411","Calling Song","Male","","","0",""
"38547","6967","Terpnistria zebrata","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","11.1-12.8","Calling Song","Male","","","0",""
"38548","6953","Horatosphaga serrifera","Call duration (s)","","1.6-3.0","Calling Song","Male","","","0",""
"38549","6953","Horatosphaga serrifera","Pattern of Component Calls","","AB","Calling Song","Male","","","0",""
"38550","6953","Horatosphaga serrifera","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song A","Male","","","0",""
"38551","6953","Horatosphaga serrifera","Syllable Repetition Rate (Repeated Syllables in Song)","","60-80","Calling Song A","Male","","","0",""
"38552","6953","Horatosphaga serrifera","Syllable Duration (song is syllable sequence)","","0.0094","Calling Song A","Male","","","0",""
"38553","6953","Horatosphaga serrifera","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.7-9.9","Calling Song A","Male","","","0",""
"38554","6953","Horatosphaga serrifera","Call duration (s)","","0.1-1.0","Calling Song A","Male","","","0",""
"38555","6953","Horatosphaga serrifera","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12.9-14.0","Calling Song B","","","","0",""
"38556","1162","Tettigonioidea","Stridulation in flight","https://vocab.audioblast.org/StridulationInFlight","Absent","","","","","0",""
"38557","6964","Debrona cervina","Stridulation in flight","https://vocab.audioblast.org/StridulationInFlight","Present","","","","","0",""
"38558","6964","Debrona cervina","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38559","6964","Debrona cervina","Syllable Period","https://vocab.audioblast.org/SyllablePeriod","0.9-2.0","Calling Song","Male","","","0",""
"38560","6964","Debrona cervina","Syllable Duration (song is syllable sequence)","","0.26","Calling Song ","Male","","","0",""
"38561","6964","Debrona cervina","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","5.9-6.4","Calling Song","Male","","","0",""
"38562","6964","Debrona cervina","First Harmonic Frequency (kHz)","https://vocab.audioblast.org/FirstHarmonicFrequency","11.7-12.3","Calling Song","Male","","","0",""
"38563","6964","Debrona cervina","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance",">100","Calling Song","Male","","","0",""
"38573","6969","Eurycorypha cereris","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0344","Calling Song","Male","","","0",""
"38574","6969","Eurycorypha cereris","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38575","6969","Eurycorypha cereris","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.0-16.4","Calling Song ","Male","","","0",""
"38576","6970","Eurycorypha lesnei","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38577","6970","Eurycorypha lesnei","Echeme Period","https://vocab.audioblast.org/EchemePeriod","2-6","Calling Song","Male","","","0",""
"38578","6970","Eurycorypha lesnei","Syllable Duration Final","https://vocab.audioblast.org/SyllableDurationFinal","0.01055","Calling Song ","Male","","","0",""
"38579","6970","Eurycorypha lesnei","Frequency Spectrum Peak Energy (kHz)","http://vocab.acousti.ca/bioacoustica#FrequencySpectrumPeakEnergy","11.7-22.8","Calling Song","Male","","","0",""
"38580","6972","Eurycorypha stalmansi","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.2","","Male","","","0",""
